Id_bien;Id_codedep_codecommune;No_voie;BTQ;Type_de_voie;Voie;Nombre_de_piece;Surface Carrez du 1er lot;Surface_local;Type_de_location
431;94044;20;;ALL;BLAISE CENDRARS;3;58,04;57;2
432;94044;26;;PL;LOUISE DE VILMORIN;3;55,52;56;2
433;94046;8;;CRS;DES JUILLIOTTES;2;54,2;54;2
434;94046;26;;AV;DU PROFESSEUR CADIOT;4;67,96;65;2
435;94052;7;;AV;MARECHAL MAUNOURY;2;45,72;46;2
436;94052;23;;BD;DE STRASBOURG;3;78,68;74;2
437;94054;3;;RUE;DES MACONS;2;33,85;34;2
438;94058;5;;RUE;DE LA CROIX D EAU;1;23,27;27;2
439;94058;9;;QUAI;D ARTOIS;4;115,34;119;2
440;94058;17;;RUE;DE LA STATION;2;42,74;43;2
441;94067;7;;RUE;DE BERULLE;3;48,37;50;2
442;94067;22;;RUE;DE L ALOUETTE;3;62,4;63;2
443;94067;1;;AV;DE LA PELOUSE;2;42,66;40;2
444;94068;55;;AV;MISS CAVELL;2;31,54;32;2
445;94068;4;;AV;CURIE;1;21,3;21;2
446;94068;60;;AV;DU PORT AU FOUARRE;2;52,73;52;2
447;94068;42;;AV;DE BONNEUIL;3;69,46;52;2
448;94068;4;;VLA;MARIOTTE;2;21,47;20;2
449;94073;8;;AV;MAL DE LATTRE DE TASSIGNY;4;90,94;89;2
450;94076;8;;RUE;MARGUERITE CHAPON;3;59,02;59;2
451;94076;2;B;AV;PAUL VAILLANT COUTURIER;3;56,25;60;2
452;94078;158;;RUE;DE PARIS;4;61,44;63;2
453;94079;22;;CHE;DES FECANTS;5;80;84;1
454;94080;102;;RUE;DIDEROT;2;26;26;2
455;94080;109;;RUE;DEFRANCE;3;69,05;69;2
456;94080;114;;AV;DE PARIS;3;59,6;42;2
457;94081;218;;RUE;GABRIEL PERI;3;53,25;54;2
458;95018;3;;PL;PIERRE SEMARD;2;42,58;35;2
459;95018;108;;RUE;FERDINAND BERTHOUD;3;54,29;42;2
460;95039;35;;RUE;DES HORTENSIAS;4;140;122;1
461;95051;5;;BD;DE VERDUN;3;61,37;40;2
462;95051;44;;AV;GAL LECLERC;2;35,24;35;2
463;95052;5;;RUE;DES CYGNES;5;89,47;89;1
464;95063;166;;RUE;MAURICE BERTEAUX;2;44,21;42;1
465;95199;89;;RUE;ARISTIDE BRIAND;3;58,49;57;2
466;95203;3;;RUE;JEAN THOMAS;3;64;65;2
467;95210;1;;RUE;DE L ARRIVEE;1;13,47;14;2
468;95288;20;B;RUE;PASTEUR;2;41,96;43;2
469;95306;31;;RUE;DE PONTOISE;1;22,93;23;2
470;95313;6;;ALL;DU PALLADIO;2;38,1;39;2
471;95313;2;;RUE;MELLET;3;72,83;77;2
472;95424;3;;IMP;DES ANEMONES;5;104,15;98;1
473;95487;1;;RUE;DU PONT DE LA SOIE;3;54,77;55;2
474;95500;60;;RUE;DES ETANNETS;1;31,8;30;2
475;95523;2;;RUE;DE LA CHARRIERE DES BOIS;2;40,53;35;2
476;95539;16;;RUE;PIERRE SALVI;3;55,88;55;2
477;95539;3;;IMP;COURBET;3;65,95;65;2
478;95555;1;;RUE;JEAN BAPTISTE LEGENDRE;3;56,25;57;2
479;95555;17;;RUE;ROBERT JOUBEL;4;87,75;86;2
480;95563;63;;RUE;PASTEUR;2;32,14;39;2
481;95582;10;;SQ;JULES FERRY;3;66,11;65;2
482;95585;120;;RUE;PIERRE BROSSOLETTE;2;45,49;45;2
483;95585;12;;ALL;JEAN BAPTISTE LULLY;3;61,07;59;2
484;95585;5;;PL;JEAN CHARCOT;3;59,5;63;2
485;95598;59;;AV;DE PARIS;3;55,29;66;2
486;95607;4;;RUE;RENE ECHAVIDRE;3;62,05;63;2
487;972213;5919;F;RES;L EMERAUDE MORNE PAVILLON;4;77,88;77;2
488;972229;5368;F;RES;GRAND VILLAGE;4;75,7;84;2
489;04094;5041;B;;LES PLAINES;1;17,14;17;2
490;05023;25;;RUE;PASTEUR;2;34,97;35;2
491;05161;5725;;;LES ILES;1;28,32;28;2
492;06027;41;;RUE;ANATOLE FRANCE;1;46,55;45;2
493;06030;1;;RUE;FRANCOIS REBUFFEL;2;56,21;71;2
494;06032;70;;AV;GENERAL DE GAULLE;1;22,2;16;1
495;06088;109;;BD;DE CESSOLE;2;50,12;43;2
496;06088;136;;BD;GAMBETTA;3;54,49;60;2
497;06088;13;;BD;PARC IMPERIAL;3;54,22;72;2
498;06088;30;;AV;DE LA BORNALA;1;21,01;20;2
499;06158;3;;RUE;DES DEUX FRERES FUNEL;3;65,85;55;2
500;07042;9001;;CITE;LA LAUPIE;4;80,74;75;2
501;10081;55;;RUE;MARCEL DEFRANCE;2;51,79;54;2
502;10333;111;;RUE;THIERS;3;48,34;48;2
503;10333;2;;ALL;DES ARCADES;2;51,84;51;2
504;10362;25;;RUE;LAMORICIERE;1;105,19;103;2
505;10387;36;;BD;BLANQUI;3;56,65;57;2
506;10387;13;;RUE;LOUIS DUMONT;4;64,78;64;2
507;10387;99;;AV;MAJOR GEN GEORGES VANIER;1;28,28;28;2
508;10387;1;;RUE;JULES ENFROY;3;65,64;66;2
509;14715;1;;AV;P CASSAGNAVERE;1;25,6;27;2
510;18033;1;;RUE;MARTIN SIEMENS;3;54,06;54;2
511;22168;9002;;PL;DE L HOTEL DE VILLE;3;73,04;72;2
512;25388;25;;RUE;DE LA PETITE HOLLANDE;3;66,97;65;2
513;26362;3;;RUE;BRIFFAUT;3;54,57;58;2
514;26362;45;;AV;VICTOR HUGO;3;76,16;74;2
515;2A139;16;;RES;L'ORTU DI L'OSU;3;73,65;76;2
516;30028;1455;;CHE;DE LAGARAUD;4;85,99;87;1
517;30132;7;;BD;TALABOT;1;71,83;38;2
518;30189;134;;RUE;MARIUS DUBOIS;2;46,07;46;2
519;30189;18;;RUE;DHUODA;1;20,27;20;2
520;30189;16;;RUE;BEC DE LIEVRE;1;19,54;20;2
521;30189;10;;BD;AMIRAL COURBET;1;21,01;20;2
522;30189;19;B;RUE;FLAMANDE;2;48,69;53;2
523;30334;1;;RUE;DES CEDRES;2;37,6;38;2
524;31069;14;;AV;DU GENERAL DE GAULLE;2;30,14;30;2
525;31506;2;;RUE;MARIE CURIE;4;86,24;85;2
526;31555;9;;RUE;DES QUATRE BILLARDS;1;17,75;18;2
527;31555;10;;RUE;DE CHATEAUDUN;1;15,55;19;2
528;31555;176;;AV;DE LA GLOIRE;5;87,83;89;2
529;33039;32;;RUE;DU GENERAL CREMER;3;56,21;57;1
530;33063;134;;CRS;DE L YSER;1;24,31;25;2
531;33063;32;;RUE;DES BOUVIERS;3;57,5;50;2
532;33063;60;;RUE;DE MADRID;3;57,02;59;2
533;33063;63;;RUE;POYENNE;3;64,2;64;2
534;33119;1;;RUE;JEAN ZAY;1;16,94;16;2
535;33192;13;;CRS;DU GENERAL DE GAULLE;4;76,99;76;2
536;33311;22;;ALL;DE BOURDETTE;2;50,88;50;2
537;33522;61;;RUE;BOURBAKI;1;29,81;31;2
538;33522;690;;CRS;DE LA LIBERATION;1;20,62;21;2
539;33529;9000;;ALL;MARIE DUFAURE CAZAUX;3;71,83;72;1
540;33529;3;;RUE;VICTOR HUGO;2;44,81;45;2
541;33529;30;;RUE;MICHEL LABARTHE;4;71,05;73;2
542;34003;2;;IMP;MARIE GALANTE;2;22,68;22;2
543;34003;3;;RUE;DE LA COURETTE;1;27,08;26;2
544;34032;101;;AV;DU PDT WILSON;3;59,42;59;2
545;34032;124;;AV;GEORGES CLEMENCEAU;2;30,73;30;2
546;34108;32;;QUAI;VOLTAIRE;2;44,17;43;2
547;34213;10;;RUE;DE LA REPUBLIQUE;3;46,71;60;2
548;34301;41;;RUE;MONTMORENCY;3;60,94;62;2
549;35188;26;;RUE;DE GAEL;2;55,1;56;2
550;35195;7;;RUE;SEBASTIEN CHAUVIGNE;3;62,21;62;2
551;35288;8;;RUE;PIERRE LEGAVRE;1;33,19;31;2
552;35347;3;;RUE;JOSEPH AUBERT;3;59,4;63;2
553;37122;3;;RUE;MESSAGER;4;69;70;2
554;38111;13;;CHE;DU RIF TALON;2;52,38;52;2
555;38163;5286;;;MONTAGNE DU PLEYNET;1;25,04;25;2
556;38169;20;;RUE;DE LA BASTILLE;3;53,52;54;2
557;38185;18;;AV;ALSACE LORRAINE;6;205,98;190;2
558;38185;6;;RUE;VOLTAIRE;1;18,75;12;2
559;38185;29;B;CRS;JEAN JAURES;4;110,76;101;2
560;38191;5571;;RES;LES BALCONS DE LA SAGNE;1;24,32;24;2
561;38253;9;;RUE;DES BANCHETS;3;46,6;50;2
562;38474;4;;CHE;DES MOIRONDS;4;88,13;88;1
563;38565;49;;RUE;DE L ISLE;2;52,5;50;2
564;40088;3;;RUE;DES MARAICHERS;2;54,73;55;2
565;41018;3;;AV;DU MARECHAL JUIN;3;67,55;67;2
566;41018;14;;RUE;DENIS DUPONT;2;42,94;44;2
567;42218;7;;PL;JEAN MOULIN;3;74,99;78;2
568;43157;21;;PL;DU MARCHE COUVERT;2;45,27;57;2
569;44032;17;;;LA BASSE GAGNERIE;2;47,29;49;1
570;44055;2;;AV;ALSACE LORRAINE;2;48,19;48;2
571;44055;20;;AV;CAMILLE CLAUDEL;2;45,94;44;2
572;44109;4;;RUE;DE LA ROSIERE D ARTOIS;1;36,68;25;2
573;44109;7;B;BD;ALLARD;2;44,4;55;2
574;44109;155;;RUE;PAUL BELLAMY;1;38,51;30;2
575;44109;17;;RUE;BEETHOVEN;3;56,44;58;2
576;44132;1;;AV;DE LA CHAPELLE;3;72,95;72;2
577;44162;8;B;RUE;DES FRERES GRIMM;4;87,13;90;1
578;44172;9011;;RTE;DE LA HAIE;2;26,26;26;2
579;45232;30;;RUE;DE CAMBRAI;5;146,06;118;1
580;45234;10;;BD;DE QUEBEC;4;86,65;85;2
581;45234;1;;RUE;ST YVES;3;72,3;68;2
582;47001;2;B;RUE;LISBONNE;1;17,49;22;2
583;48009;5335;;;PRE HAUT - AUMONT AUBRAC;2;33,1;33;1
584;50066;7;;AV;MAL LECLERC;2;24,5;25;2
585;50129;5;;AV;DELAVILLE;5;91,5;99;2
586;50502;17;;RUE;DES SORBIERS;1;30,14;30;2
587;51029;65;;RUE;PASTEUR;3;53,5;53;2
588;51454;65;;RUE;DE COURCELLES;1;26,05;24;2
589;51454;86;;RUE;PIERRE BROSSOLETTE;1;33,83;33;2
590;51454;116;;RUE;PONSARDIN;1;16,79;14;2
591;51454;73;;RUE;PONSARDIN;1;28,24;28;2
592;51662;8;;BD;DE L'EUROPE;4;84,81;85;2
593;54323;16;;RUE;EDOUARD DREUX;2;50,81;50;2
594;54580;15;;RUE;DE VERDUN;3;103,56;102;2
595;56098;7;;RUE;GUYOMARD;2;36,47;36;2
596;56121;37;;AV;DE LA PERRIERE;1;33;30;2
597;56186;14;B;RUE;DE LILLE;2;31,65;31;2
598;59009;50;;CHE;DES CRIEURS;4;88,4;91;2
599;59071;291;;RUE;NESTOR LONGUE EPEE;10;350,13;352;1
600;59350;7;;RUE;LADRIERE;3;66,23;65;2
601;59350;80;;RUE;SAINT ANDRE;2;58,01;58;2
602;59350;28;;RUE;DE LA CLEF;2;66,83;70;2
603;59350;11;;RUE;DE BAPAUME;1;27,42;28;2
604;59368;162;;RUE;DU GENERAL DE GAULLE;3;66,34;66;2
605;59378;64;;RUE;DE L ABBE BONPAIN;3;57,19;58;2
606;59426;68;A;RUE;BERQUIER;3;68,97;68;2
607;59512;9;;RUE;MILN;3;110;98;2
608;59599;4;;RUE;DU HAUT VINAGE;3;61;66;2
609;59646;62;;RUE;JEAN BART;4;85,61;90;2
610;60139;61;;RUE;DE LA CHEVALERIE;3;79,84;77;2
611;60159;2;;RUE;JOSEPH LEPRINCE;1;14,01;14;2
612;60159;22;;RUE;DU HARLAY;2;52,2;25;2
613;60509;1;;RUE;POIDEVIN;4;46,8;62;2
614;62160;36;;RUE;DE LA REDOUTE;1;32,01;32;2
615;69088;3;;CHE;DU RAVIN;5;104,08;106;1
616;69168;1166;;QUAI;PIERRE DUPONT;5;132,61;120;1
617;69282;37;;AV;DU DAUPHINE;4;84,41;82;1
618;69290;5;;RUE;CLAUDE BERRI;4;101,49;99;2
619;69382;28;;QUAI;SAINT ANTOINE;5;138,89;130;2
620;69385;10;;MTE;DU CHEMIN NEUF;3;57,31;70;2
621;69388;92;;BD;DE L'EUROPE;4;79,74;81;2
622;69389;18;;RUE;DE LA CLAIRE;1;29,13;29;2
623;69389;2;;RUE;TISSOT;2;54,13;46;2
624;70116;4;;RUE;DU FOURNIL;5;126,84;116;2
625;71076;54;B;;GRANDE RUE;3;70,29;71;2
626;72181;237;;AV;RUBILLARD;1;18,84;18;2
627;72181;13;;RUE;LIONEL ROYER;2;54,36;54;2
628;72181;91;;RUE;DU BOURG BELE;2;54,41;53;2
629;74006;486;;RTE;DE LA CAILLE;2;44,16;43;2
630;74012;9;;RUE;JULES VERNE;3;65,76;64;2
631;74123;171;;RUE;VICTOR HUGO;3;63,43;62;2
632;74176;808;;RTE;DE RAMPONNET;3;72,33;73;2
633;74213;301;;RUE;DES GENEVRIERS;3;66,88;67;2
634;75101;13;;RUE;SAINT GERMAIN L AUXERROIS;2;25,14;22;2
635;75101;17;;RUE;DU ROULE;3;35,46;30;2
636;75102;16;;RUE;SAINTE APOLLINE;2;29,94;34;2
637;75103;19;;RUE;CHAPON;2;51,96;52;2
638;75104;3;;RUE;DES BLANCS MANTEAUX;2;39,4;45;2
639;75104;16;;RUE;CHARLEMAGNE;3;58,23;50;2
640;75104;22;;RUE;SAINT PAUL;4;98,54;98;2
641;75109;5;;RUE;SAULNIER;4;63,99;60;2
642;75110;22;;RUE;YVES TOUDIC;5;121,23;121;2
643;75110;48;;QUAI;DE JEMMAPES;1;16,26;16;2
644;75110;65;;RUE;DU FBG DU TEMPLE;3;44,89;45;2
645;75110;212;;RUE;LA FAYETTE;1;4,34;27;2
646;75111;8;;RUE;DESARGUES;1;20,55;18;2
647;75111;16;;CITE;GRISET;1;17,72;18;2
648;75111;64;;RUE;OBERKAMPF;2;25,28;26;2
649;75111;120;;RUE;OBERKAMPF;1;19,1;15;2
650;75111;38;;RUE;DE LA FOLIE REGNAULT;1;14,9;11;2
651;75112;40;;RUE;DU RENDEZ VOUS;2;45,82;46;2
652;75112;124;;RUE;DE PICPUS;5;88,96;89;2
653;75112;9;;VLA;DE SAINT MANDE;2;45,85;45;2
654;75112;26;;RUE;CLAUDE TILLIER;1;29,75;29;2
655;75112;73;;AV;LEDRU ROLLIN;2;42,52;41;2
656;75116;2;;AV;EMILE BERGERAT;5;181,69;182;2
657;75116;28;;AV;FOCH;1;27,56;30;2
658;75116;134;;AV;DE MALAKOFF;1;18,64;19;2
659;75116;14;;RUE;PAUL VALERY;1;38,53;40;2
660;75116;53;;RUE;BOISSIERE;2;47,34;40;2
661;75116;22;B;RUE;DE LUBECK;5;119;116;2
662;75116;35;;RUE;DE CHAILLOT;2;27,5;41;2
663;75117;42;;RUE;SAINT FERDINAND;2;61,75;56;2
664;75117;3;;VLA;LAUGIER;2;28,25;29;2
665;75117;39;;RUE;DE CHAZELLES;1;32,84;30;2
666;75117;13;;RUE;LEON COGNIET;6;118,8;118;2
667;75117;9;;RUE;BIOT;1;22,32;16;2
668;75117;88;;RUE;TRUFFAUT;2;22,35;27;2
669;75117;21;B;RUE;JEAN LECLAIRE;3;70,05;66;2
670;75117;105;;AV;DE SAINT OUEN;1;12,38;14;2
671;75118;48;;RUE;JOSEPH DE MAISTRE;3;57,85;59;2
672;75118;6;;RUE;COUSTOU;1;9,74;12;2
673;75118;130;;RUE;ORDENER;3;59,26;62;2
674;75118;122;;RUE;MARCADET;3;78,45;80;2
675;75118;2;;RUE;JULES JOUY;2;35,15;30;2
676;75118;2;;RUE;CYRANO DE BERGERAC;2;59,58;57;2
677;75118;5;;RUE;POULET;2;39,41;39;2
678;75118;24;;RUE;D ORAN;4;94,46;108;2
679;75118;12;;RUE;JEAN ROBERT;2;38,74;38;2
680;75118;43;;RUE;PAJOL;2;40,7;42;2
681;75119;1;;IMP;DES ANGLAIS;1;9,36;9;2
682;75119;26;;RUE;FESSART;3;50,01;51;2
683;75119;30;;AV;DE LAUMIERE;4;62,72;59;2
684;75119;11;;RUE;EDGAR POE;3;53,04;53;2
685;75120;25;;RUE;HENRI CHEVREAU;2;24,43;25;2
686;75120;17;;VLA;DE L ERMITAGE;2;25,92;25;2
687;75120;15;;RUE;DU SURMELIN;2;34,76;36;2
688;75120;64;;RUE;ORFILA;1;35,37;35;2
689;76351;16;;RUE;HAUDRY;1;21,45;21;2
690;76540;5;;RUE;DU MOULINET;1;35,31;32;2
691;76540;12;;RUE;EAU DE ROBEC;2;32;37;2
692;77014;9001;;;AVE DE GAULLE 27 FOUGERES;4;65,45;67;2
693;77083;17;;RUE;AUGUSTE VALLAUD;3;44,54;45;2
694;77108;3;;RUE;JEAN VERON;4;75,73;75;2
695;77232;81;;RUE;DE MEAUX;4;104,12;110;2
696;77268;1;;RUE;DES CAMPANULES;3;63,94;61;2
697;77284;4;;ALL;CONDORCET;3;62,75;67;2
698;77284;7;;RUE;JEAN MERMOZ;4;88,34;87;2
699;77284;9;;RUE;DU COMMANDANT BERGE;3;47,08;52;2
700;77284;20;;PL;JEAN BUREAU;1;36,89;37;2
701;77372;11;;RUE;LOUIS DREUX;3;70,1;65;1
702;77420;9;;RUE;DU MOUTIERS;3;72,22;73;2
703;77425;13;;RUE;DE LA VALLEE;3;61,44;55;2
704;78123;21;;RUE;DE LA SENETTE;2;37,87;38;2
705;78146;31;;AV;DU MAL FOCH;5;115,02;133;1
706;78158;1;;AV;DE ROCQUENCOURT;2;52,83;52;2
707;78193;10;;GR;GRANDE RUE;2;32,44;40;2
708;78220;8;;RUE;DES SOURCES;5;124,75;111;1
709;78220;33;B;RUE;GEORGES POMPIDOU;2;39,17;44;2
710;78372;6;;ALL;VAN GOGH;4;83,27;83;2
711;78383;1;;RUE;DU VERMOIS;5;96,05;97;2
712;78401;12;;RUE;DES CARRIERES;2;48,44;48;2
713;78401;4;;ALL;DU BOSQUET;5;116,35;82;1
714;78418;1;;AV;JEAN MERMOZ;3;63,08;62;2
715;78418;1;;AV;JEAN MERMOZ;4;75,3;76;2
716;78423;27;;RUE;DU CHAMP D AVOINE;5;94,37;95;2
717;78440;7;;ALL;GAMBETTA;4;71,92;75;2
718;78442;1;B;RUE;DU JEU DE PAUME;4;40,88;41;2
719;78490;24;;RUE;DES EBISOIRES;1;30,82;32;2
720;78490;49;;RUE;DE LA GARE;3;62,24;61;2
721;78502;26;;RUE;DE PARIS;3;55,58;56;2
722;78517;29;;RUE;CHASLES;1;33,89;33;2
723;79191;57;;RUE;DU MOULIN A VENT;1;19,2;20;2
724;79202;10;;RUE;DES CORDELIERS;2;46,72;49;2
725;80649;10;;RUE;CLEMENCEAU;1;24,6;26;2
726;82121;7;;RUE;DU DOCTEUR LABAT;1;18,96;24;2
727;83009;84;;RUE;JEAN JAURES;3;67,36;66;2
728;83016;9710;;CHE;DE FOURNIGUE;3;32,05;25;1
729;83054;40;;RUE;DE LA GARE;3;59,69;70;2
730;83062;9001;;RES;LES RESTANQUES DU THOUAR;3;63,47;62;2
731;83062;;;;LA PASSIFLORE;2;48,91;48;2
732;83069;9001;;;LE PYANET GRANDS CYPRES;3;72,28;72;1
733;83069;799;;RTE;DE GIENS;2;32,11;32;2
734;83070;9238;;;CAVALIERE;3;42,47;43;2
735;83112;7;;BD;DE LA PLAGE;1;25,81;23;2
736;83116;388;;CHE;DE BERNE;5;104,32;100;1
737;83126;91;;CHE;MOULIERES A CROIX DE PALUN;3;57,36;55;2
738;83137;9002;;RUE;VICTOR THOURON;4;79,65;79;2
739;83137;307;;AV;DU PORT DE PLAISANCE;4;82,8;74;2
740;83137;28;;RUE;CHEVALIER PAUL;1;50,73;54;2
741;83137;13;;RUE;MIRABEAU;3;81;85;2
742;83137;26;;RUE;GIMELLI;3;97,5;90;2
743;83137;42;;RUE;DU ROI RENE;4;71,37;71;2
744;83137;5;;RUE;GENERAL FAIDHERBE;2;37;39;2
745;83137;9100;;AV;DE L ELYSEE;3;64,22;66;2
746;84003;1075;;AV;DE VITON;2;57,43;58;2
747;84007;9;;IMP;PETIT SAINT JEAN;3;54,71;42;2
748;84007;44;;RUE;JEAN BAPTISTE BRUNEL;4;81,74;81;1
749;84007;2;;PL;DU VIGUIER;3;64,58;64;2
750;84007;79;;AV;MONCLAR;2;38,13;37;2
751;84031;74;;RUE;DE LA REPUBLIQUE;2;55,2;56;2
752;84039;120;;CHE;DE VERCLOS;2;49,2;49;2
753;84054;5;;QUAI;DE LA CHARITE;2;36,5;36;2
754;84065;52;;AV;JOSEPH GARNIER;3;104;98;1
755;84124;9001;;;LE PLAN;2;37,25;38;2
756;85222;17;;RUE;ACHARD;6;113,24;140;2
757;85226;89;;AV;DE LA CORNICHE;1;31,95;38;2
758;85226;9002;;RES;LE GOELAND MERLIN OCEAN;2;35,43;36;2
759;85294;3;;RUE;DE LA BRIQUETTERIE;3;44,75;44;1
760;88253;21;;RUE;HAUTE;1;72,8;61;2
761;89387;11;;RUE;DE LA GRANDE JUIVERIE;2;48,4;49;2
762;91027;39;;AV;JEAN PIERRE BENARD;3;67,02;66;2
763;91027;40;;RUE;DAGOBERT;5;110,09;114;1
764;91086;12;;RUE;DES TROIS PARTS;3;60,44;61;2
765;91103;20;;CITE;ANATOLE FRANCE;4;71,03;68;2
766;91161;36;;AV;MAZARIN;3;84,16;84;2
767;91174;14;;RUE;RENE CASSIN;3;58,37;58;2
768;91201;30;;BD;DU GENERAL DE GAULLE;1;33,55;33;2
769;91326;37;B;RUE;DES GAULOIS;3;54,53;54;2
770;91326;19;;RUE;JEAN DANAUX;2;39,11;39;2
771;91347;23;;RUE;DE LA SABLIERE;1;30,06;30;2
772;91377;2;;RUE;DE MOSCOU;4;77;74;2
773;91477;1;;ALL;DU CLOS TONNERRE;1;30,9;30;2
774;91477;114;;RUE;DE PARIS;3;54,58;53;2
775;91494;21;;RTE;DE LIERS;4;79,53;80;2
776;91570;64;;RUE;DE LIERS;1;36,83;38;2
777;91589;45;;RUE;HENRI DUNANT;1;26,87;27;2
778;91665;6;;RUE;DU RUISSEAU BLANC;4;83,68;82;2
779;91691;5;;ALL;ANDRE MALRAUX;5;89,98;99;1
780;92019;9;;AV;DU BOIS;3;77,88;76;2
781;92024;4;;RUE;CHANCE MILLY;1;27,17;20;2
782;92024;50;;RUE;MEDERIC;3;148,91;105;2
783;92026;5;;RUE;DONATELLO;3;66,86;67;2
784;92044;21;;AV;ANDRE MALRAUX;5;105,89;106;2
785;92044;12;;RUE;RASPAIL;2;41,48;42;2
786;92044;12;;RUE;JACQUES IBERT;2;51,65;51;2
787;92046;9;;RUE;RAYMOND FASSIN;2;38,97;39;2
788;92051;195;;AV;ACHILLE PERETTI;4;8,84;98;2
789;92060;1;;RUE;DU TOUR DE L ETANG;3;76,65;77;2
790;92060;1;;ALL;DES ONDES;3;66,37;67;2
791;92063;31;;RUE;CHARLES FLOQUET;3;65,02;66;2
792;93031;24;;AV;DE LA REPUBLIQUE;1;35,03;36;2
793;93048;27;;RUE;ALEXIS LEPERE;1;21,27;21;2
794;93048;18;;RUE;CONDORCET;1;21,05;25;2
795;93050;25;;RUE;DU ONZE NOVEMBRE;1;13,6;13;2
796;93051;21;;RUE;DU DOCTEUR SUREAU;3;58,65;58;2
797;93051;23;;RUE;DES BOIS;4;56,46;75;1
798;93064;4;;ALL;ARTHUR HONEGGER;4;66,94;68;2
799;93066;14;;RUE;FEDERICO FELLINI;2;45,99;46;2
800;93066;3;;RUE;JEUMONT;1;18,13;18;2
801;93077;12;;RUE;BERNARD GANTE;1;21,55;22;2
802;94001;31;;RTE;DE VILLENEUVE;3;57,99;56;2
803;94002;96;;RUE;VERON;2;25,15;25;2
804;94015;11;B;RUE;LEON MENU;4;100,01;103;1
805;94016;49;;AV;PAUL VAILLANT COUTURIER;2;24,86;34;2
806;94017;22;;RUE;PIERRE MARIE DERRIEN;1;58,35;58;2
807;94017;8;;RUE;DE VERDUN;5;72,74;72;2
808;94017;7;;VLA;GALLIENI;4;65,86;66;2
809;94017;204;;BD;DE STALINGRAD;2;37,56;40;2
810;94021;4;;BD;JEAN MERMOZ;4;66,25;73;2
811;94022;21;;AV;ANATOLE FRANCE;4;79,49;79;2
812;94028;7;;AV;MAGELLAN;4;79,4;79;2
813;94033;4;;RUE;NOTRE DAME;2;36,51;40;2
814;94033;126;;AV;DE LA REPUBLIQUE;2;31,86;33;2
815;94034;25;;RUE;HENRI BARBUSSE;4;73,9;74;2
816;94034;59;;RUE;DU DOCT EMILE ROUX;4;68,37;68;2
817;94041;10;;RUE;EMILE BASTARD;4;76,32;76;1
818;94041;9;;RUE;KLEBER;2;28,76;28;2
819;94041;2;;RUE;DU COLOMBIER;4;72,13;70;2
820;94042;28;;AV;DU GENERAL GALLIENI;3;68,76;61;2
821;94043;98;;AV;DE FONTAINEBLEAU;4;100,14;99;2
822;94043;25;;AV;EUGENE THOMAS;1;20,19;20;2
823;94044;4;;ALL;AUGUSTE RENOIR;4;140,35;126;1
824;94046;25;;RUE;DE LYON;2;51,94;52;2
825;94046;25;;RUE;DU 18 JUIN 1940;3;65,92;66;2
826;94047;20;;RUE;CAZEAUX;6;159,38;130;1
827;94052;55;;RUE;DE FONTENAY;1;20,17;19;2
828;94058;244;;AV;PIERRE BROSSOLETTE;3;68,09;67;2
829;94067;52;;AV;DU GEN DE GAULLE;3;32,2;61;2
830;94067;1;;SQ;NUNGESSER;3;46,16;45;2
831;94068;4;;RUE;LHOMME;3;63,26;63;2
832;94068;5;B;AV;DE LATTRE DE TASSIGNY;3;58,06;56;2
833;94069;71;;RUE;DU MARECHAL LECLERC;2;40,04;40;2
834;94071;53;;RUE;DU GENERAL LECLERC;1;18,52;19;2
835;94071;9;T;RUE;DES PENDANTS;4;81,75;80;2
836;94073;53;;AV;DE VERSAILLES;4;80;80;2
837;94073;9;B;RUE;DES ORVILLIERS;2;46,66;46;2
838;94080;84;;RUE;DE LA JARRY;2;37,41;38;2
839;94081;22;;RUE;ALFRED DE MUSSET;3;34,24;65;2
840;95018;48;;RUE;RENE BRIAND;1;17,53;19;2
841;95039;17;;RUE;DES HORTENSIAS;4;98,44;100;1
842;95063;5;;RUE;ROBERT BRANCHARD;4;83,72;81;2
843;95127;86;;RUE;DU PAMPRE D OR;5;91;91;2
844;95203;35;;RUE;DE SOISY;3;56,76;56;2
845;95203;8;;ALL;LUCIE AUBRAC;2;41,65;41;2
846;95210;16;;RUE;ALPHONSE HAUSSAIRE;3;48,02;46;2
847;95219;176;;RUE;DU GENERAL LECLERC;3;69,37;69;2
848;95219;14;;MAIL;RENAISSANCE;2;48,05;48;2
849;95252;9;;RUE;DES HAYETTES;2;45,46;44;2
850;95252;2;;RUE;DE LA SOURCE;3;58;56;2
851;95252;4;;RUE;DE TAVERNY;3;62,55;56;2
852;95268;6;;RUE;AUGUSTE RENOIR;4;72,12;72;2
853;95394;13;;RUE;DES COTES;4;94,12;106;1
854;95427;5;;RUE;ROBERT FOULON;2;51,5;51;2
855;95500;11;;PL;NOTRE DAME;2;28,9;26;2
856;95539;5;;RES;BELLE HELENE;4;72,05;73;2
857;95585;120;;RUE;PIERRE BROSSOLETTE;4;74,58;74;2
858;95680;17;;RUE;SIGNAC;5;104,34;94;1
859;95680;7;;ALL;DE DERRIERE LES MURS;3;66,07;66;2
860;972209;503;;RES;IMM LA VIGIE;4;78,51;56;2
861;972209;268;;RES;SUCRIER;4;78,38;94;2
862;974411;5;A;RUE;DES GOYAVES      STE CLOTI;1;19,31;19;2
